PubChemCID,M_Na_pred,Monoiso_Mass
20161,0.7577896337122022,180.078644
169922,0.6759642998847515,130.062994
8914,0.4463684637855847,144.151415
90536,0.40518324474643747,163.1361
13381,0.5928912645371636,140.156501
8471,0.19226205561274046,101.120449
31275,0.635518264527744,88.052429
124033,0.2605037888969364,234.16198
12075,0.2934569759711634,182.032757
3282,0.7758901496556859,165.078979
157568,0.6684776921422512,100.052429
31229,0.3230020294934184,136.052429
18632,0.6420836545034226,72.057515
12160,0.3398359811327649,120.0939
24752,0.8048865171949066,190.156895
5931,0.0631012101451961,123.068414
14242,0.7647274124696916,160.073559
13205,0.3069391567762323,122.084398
14310,0.11326235290753006,149.120449
31214,0.73861594183075,148.109944
12217,0.7347606550558371,144.11503
81531,0.20797694806169842,129.15175
5827,0.4809740504706228,165.078979
18510,0.6665121868037563,226.19328
7000,0.17257032521299565,123.068414
17858,0.5835447237637591,184.182715
103660,0.5788432683142227,166.135765
2758,0.36733250822089847,154.135765
79594,0.7566475248331146,192.11503
64832,0.5156755103187837,190.135765
7355,0.6659237738040469,198.089209
17869,0.14657014952020153,157.110279
117549,0.15489389155417044,152.120115
8680,0.29824568063990275,134.10955
21872,0.446282558971866,140.08373
8105,0.7493932304998252,104.08373
64782,0.18363306537370172,179.131014
61196,0.8343177945852326,214.156895
247470,0.8593313529256902,104.08373
7112,0.23577717932701917,186.06808
7674,0.21684236296600434,122.073165
12597,0.6605421911091894,146.057909
7838,0.7006865781192487,114.06808
10413,0.6608931263257802,104.047344
6932,0.2871670635374002,180.11503
6974,0.40214437508966583,151.063329
34277,0.8296142751497965,418.30831
8441,0.5262983379837494,194.057909
9268,0.2259615082380524,168.187801
32802,0.39875867272975235,178.062994
20209,0.2924289832497353,150.044757
113033,0.2986529341378734,155.050177
6862,0.5865082371852878,186.06808
14759,0.3203430203675477,178.135765
31236,0.37390582661686506,138.06808
109234,0.6944764955397192,254.22458
122903,0.7267869599612001,168.042259
10108,0.40250080462341953,138.104465
62335,0.7842846617984303,198.16198
77116,0.5451718180894579,152.058578
82735,0.1808380674464306,141.115364
13187,0.15377533035126767,142.135765
12082,0.6747320281705339,151.063329
7510,0.12722403272895977,109.052764
10734,0.16949719966290666,193.146664
10601,0.7691795990676051,128.047344
61236,0.1600909452088345,87.104799
7813,0.14293073157536307,107.073499
4770,0.9029855983796454,179.094629
6946,0.21804950021371283,138.042927
7897,0.9206427812229455,88.052429
7900,0.7570064833852453,90.06808
978,0.21800799216301645,137.047678
8133,0.6827751339071552,118.09938
8133,0.6827751339071552,118.09938
6145,0.5495651563103373,136.063663
7249,0.15579095922583386,122.073165
76288,0.12931595647925342,115.099714
3611,0.6967756556565644,164.08373
107217,0.741323183172276,196.14633
7392,0.1256592411428582,154.135765
